Name,Type,Mileage,Year,Condition,Price
Audi A4 Avant,35 TFSI S Line 5dr S Tronic,10.0,2024,Petrol,40.95
Audi A4 Avant,35 TDI S Line 5dr S Tronic,1.829,2024,Diesel,39.995
Audi A4 Avant,35 TDI Black Edition 5dr S Tronic,1.5,2024,Diesel,49.99
Audi A4,2.0T FSI Black Edition 4dr S Tronic,33.943,2018,Petrol,20.99
Audi A4 Avant,40 TFSI 204 S Line 5dr S Tronic,5.0,2023,Petrol,39.95
Audi A4 Avant,40 TFSI 204 Black Edition 5dr S Tronic,1.973,2023,Petrol,39.999
Audi A4,40 TFSI 204 Sport Edition 4dr S Tronic [C+S],2.5,2023,Petrol,32.95
Audi A4,3.0 TDI 272 Quattro S Line 4dr Tip Tronic,48.986,2017,Diesel,nan
Audi A4,35 TDI Sport Edition 4dr S Tronic,3.527,2023,Diesel,33.285
Audi A4 Avant,"40 TFSI 204 Sport 5dr S Tronic [17"" Alloy]",4.25,2023,Petrol,36.485
Audi A4,40 TDI 204 Quattro Black Edition 4dr S Tronic,1.789,2023,Diesel,39.99
Audi A3,40 TFSI e S Line 5dr S Tronic,39.95,2021,Hybrid,25.157
Audi Q3,35 TDI S Line 5dr S Tronic,38.647,2020,Diesel,24.157
Audi A1,30 TFSI S Line 5dr S Tronic,59.533,2019,Petrol,17.45
Audi A1,25 TFSI S Line 5dr,9.824,2022,Petrol,20.99
Audi A6,50 TFSI e Quattro Sport 4dr S Tronic,25.326,2020,Hybrid,26.49
Audi A1,30 TFSI 110 Sport 5dr,12.884,2020,Petrol,17.95
Audi A6,40 TDI S Line 4dr S Tronic,24.607,2020,Diesel,25.49
Audi A1,30 TFSI Sport 5dr S Tronic,39.985,2019,Petrol,17.485
Audi A1,25 TFSI Sport 5dr,3.5,2023,Petrol,21.485
Audi A1,25 TFSI Sport 5dr,2.0,2023,Petrol,21.49
Audi A1,35 TFSI Black Edition 5dr S Tronic,2.581,2023,Petrol,29.95
Audi A1,30 TFSI 110 Sport 5dr S Tronic,4.275,2022,Petrol,21.95
Audi A1,35 TFSI S Line 5dr S Tronic,15.122,2020,Petrol,21.99
Audi A6,50 TFSI e 17.9kWh Quattro Sport 4dr S Tronic,8.788,2023,Hybrid,39.999
Audi A1,35 TFSI Black Edition 5dr S Tronic,1.125,2023,Petrol,28.999
Audi RS e-tron GT,475kW Quattro 93kWh 4dr Auto,12.444,2022,Electric,74.995
Audi e-tron GT,390kW Quattro 93kWh 4dr Auto,4.58,2023,Electric,64.99
Audi A6 Avant,40 TFSI S Line 5dr S Tronic,3.7,2023,Petrol,39.99
Audi A1,35 TFSI Black Edition 5dr S Tronic,3.884,2023,Petrol,28.995
Audi A6,40 TDI Quattro Black Edition 4dr S Tronic,14.649,2023,Diesel,38.99
Audi RS Q8,RS Q8 TFSI Quattro Carbon Black 5dr Tiptronic,10.0,2023,Petrol,111.99
Audi A6 Avant,50 TDI Quattro S Line 5dr Tip Auto,31.963,2020,Diesel,35.485
Audi e-tron Sportback,230kW 50 Quattro 71kWh Black Edition 5dr Auto,112.0,2023,Electric,47.45
Audi A4,35 TDI Sport Edition 4dr S Tronic,32.0,2021,Diesel,23.99
Audi A6 Avant,40 TDI S Line 5dr S Tronic,34.656,2021,Diesel,27.995
Audi A6,40 TDI Quattro Black Edition 4dr S Tronic,26.462,2021,Diesel,31.445
Audi A6,40 TFSI Sport 4dr S Tronic,1.5,2023,Petrol,43.49
Audi RS Q3,RS Q3 TFSI Quattro Vorsprung 5dr S Tronic,12.0,2023,Petrol,56.995
Audi A6,40 TFSI Sport 4dr S Tronic,5.627,2023,Petrol,36.45
Audi A6,40 TDI Quattro Black Edition 4dr S Tronic [Tech],8.325,2023,Diesel,38.99
Audi A6,40 TDI Sport 4dr S Tronic,44.81,2019,Diesel,21.79
Audi A6 Avant,40 TDI Quattro Black Ed 5dr S Tronic [Tech Pro],37.0,2023,Diesel,49.95
Audi A6,40 TDI Quattro Black Edition 4dr S Tronic [Tech],6.467,2023,Diesel,nan
Audi A6,40 TFSI S Line 4dr S Tronic,5.877,2023,Petrol,34.999
Audi A6 Avant,50 TFSI e 17.9kWh Qtro S Line 5dr S Tronic,1.5,2023,Hybrid,54.99
Audi A6 Avant,40 TFSI S Line 5dr S Tronic,1.66,2023,Petrol,39.999
Audi A6 Avant,2.0 TFSI Quattro S Line 5dr S Tronic,53.358,2018,Petrol,18.99
Audi A6 Avant,40 TDI S Line 5dr S Tronic,18.364,2019,Diesel,27.49
Audi A6 Avant,45 TFSI 265 Quattro S Line 5dr S Tronic,997.0,2023,Petrol,39.99
Audi A6 Allroad,45 TDI Quattro Sport 5dr Tip Auto,50.352,2021,Diesel,35.99
Audi A6,40 TFSI S Line 4dr S Tronic,9.526,2023,Petrol,34.45
Audi A6,40 TFSI S Line 4dr S Tronic,27.082,2022,Petrol,28.45
Audi A6,45 TFSI 265 Quattro S Line 4dr S Tronic,5.0,2023,Petrol,40.45
Audi A6,40 TFSI Sport 4dr S Tronic,5.302,2023,Petrol,nan
Audi e-tron GT,390kW Quattro 93kWh Vorsprung 4dr Auto,309.0,2023,Electric,112.95
Audi A6,40 TFSI Sport 4dr S Tronic,7.027,2023,Petrol,30.485
Audi A6,50 TFSI e 17.9kWh Quattro Sport 4dr S Tronic,968.0,2023,Hybrid,45.499
Audi A6,50 TFSI e 17.9kWh Quattro Black Edition 4dr S Tron,1.637,2023,Hybrid,56.995
Audi A6 Avant,40 TDI Quattro S Line 5dr S Tronic,4.842,2023,Diesel,nan
Audi e-tron GT,390kW Quattro 93kWh 4dr Auto,13.468,2022,Electric,58.99
Audi e-tron,230kW 50 Quattro 71kWh Technik 5dr Auto,31.271,2020,Electric,24.485
Audi RS Q8,RS Q8 TFSI Quattro Vorsprung 5dr Tiptronic,1.027,2023,Petrol,109.985
Audi e-tron Sportback,300kW 55 Quattro 95kWh S Line 5dr Auto,33.965,2021,Electric,35.99
Audi e-tron,230kW 50 Quattro 71kWh Technik 5dr Auto,18.881,2020,Electric,24.985
Audi RS e-tron GT,475kW Quattro 93kWh Carbon Black 4dr Auto,70.0,2023,Electric,120.99
Audi RS Q3,RS Q3 TFSI Quattro 5dr S Tronic,8.645,2020,Petrol,46.485
Audi e-tron,230kW 50 Quattro 71kWh Technik 5dr Auto,43.753,2020,Electric,22.89
Audi e-tron GT,390kW Quattro 93kWh 4dr Auto,3.0,2023,Electric,66.49
Audi e-tron,300kW 55 Quattro 95kWh 5dr Auto,66.283,2020,Electric,nan
Audi e-tron,230kW 50 Quattro 71kWh Technik 5dr Auto,31.137,2020,Electric,24.485
Audi e-tron,300kW 55 Quattro 95kWh Sport 5dr Auto,7.033,2023,Electric,39.999
Audi e-tron GT,390kW Quattro 93kWh 4dr Auto,6.0,2023,Electric,69.99
Audi e-tron,230kW 50 Quattro 71kWh Technik 5dr Auto,32.838,2020,Electric,23.99
Audi RS e-tron GT,475kW Quattro 93kWh Carbon Black 4dr Auto,4.985,2023,Electric,nan
Audi e-tron,230kW 50 Quattro 71kWh Technik 5dr Auto,41.087,2020,Electric,23.45
Audi e-tron,230kW 50 Quattro 71kWh Technik 5dr Auto,47.639,2020,Electric,nan
Audi e-tron,230kW 50 Quattro 71kWh Technik 5dr Auto,23.764,2020,Electric,24.485
Audi RS e-tron GT,475kW Quattro 93kWh Carbon Vorsprung 4dr Auto,6.131,2022,Electric,88.95
Audi e-tron Sportback,230kW 50 Quattro 71kWh Launch Edition 5dr Auto,20.842,2021,Electric,39.99
Audi e-tron GT,390kW Quattro 93kWh 4dr Auto,177.0,2023,Electric,73.995
Audi e-tron,230kW 50 Quattro 71kWh Black Ed 5dr Auto [22kWCh],5.771,2023,Electric,39.999
Audi e-tron Sportback,230kW 50 Quattro 71kWh Technik 5dr Auto [22kWCh],15.0,2023,Electric,44.99
Audi e-tron,300kW 55 Quattro 95kWh Sport 5dr Auto,11.427,2023,Electric,44.485
Audi A8,50 TDI Quattro Black Edition 4dr Tiptronic,46.189,2020,Diesel,32.999
Audi e-tron,230kW 50 Quattro 71kWh Black Edition 5dr Auto,13.963,2021,Electric,36.985
Audi e-tron S,300kW 55 Quattro 95kWh S Line 5dr Auto,4.704,2023,Electric,61.99
Audi e-tron GT,390kW Quattro 93kWh Vorsprung 4dr Auto,19.487,2021,Electric,62.95
Audi e-tron Sportback,300kW 55 Quattro 95kWh Vorsprung 5dr Auto,18.564,2022,Electric,59.95
Audi Q4 e-tron Sportback,150kW 40 82kWh Sport 5dr Auto,997.0,2023,Electric,42.995
Audi RS Q3,RS Q3 TFSI Quattro 5dr S Tronic,24.261,2021,Petrol,43.95
Audi RS Q3,RS Q3 TFSI Quattro Audi Sport Edition 5dr S Tronic,11.527,2022,Petrol,50.985
Audi Q4,150kW 40 82kWh Sport 5dr Auto,14.427,2023,Electric,nan
Audi Q4,220kW 50 Quattro 82kWh Sport 5dr Auto,14.478,2023,Electric,nan
Audi Q4,125kW 35 55.52kWh S Line 5dr Auto,6.048,2022,Electric,32.95
Audi RS5,RS 5 TFSI Quattro Audi Sport Edn 5dr Tiptronic,29.204,2019,Petrol,40.906
Audi Q4,150kW 40 82kWh S Line 5dr Auto,2.646,2023,Electric,39.95
Audi Q4 e-tron Sportback,150kW 40 82kWh Sport 5dr Auto,6.614,2023,Electric,nan
Audi Q4,150kW 40 82kWh Sport 5dr Auto,42.326,2022,Electric,29.99
Audi Q4,125kW 35 55.52kWh S Line 5dr Auto,4.801,2023,Electric,34.95
Audi Q4 e-tron Sportback,125kW 35 55.52kWh Sport 5dr Auto,3.544,2023,Electric,34.99
Audi Q4,125kW 35 55.52kWh Sport 5dr Auto,4.855,2023,Electric,32.995
Audi Q4 e-tron Sportback,125kW 35 55.52kWh S Line 5dr Auto,11.0,2023,Electric,38.49
Audi Q4 e-tron Sportback,220kW 50 Quattro 82kWh S Line 5dr Auto,10.0,2023,Electric,61.95
Audi Q4,125kW 35 55.52kWh S Line 5dr Auto,7.718,2022,Electric,33.985
Audi Q4,125kW 35 55.52kWh Sport 5dr Auto,2.5,2023,Electric,37.95
Audi Q4 e-tron Sportback,125kW 35 55.52kWh Sport 5dr Auto,460.0,2023,Electric,39.999
Audi Q4 e-tron Sportback,125kW 35 55.52kWh Sport 5dr Auto,589.0,2023,Electric,58.95
Audi Q4,125kW 35 55.52kWh Edition 1 5dr Auto,7.0,2023,Electric,45.99
Audi Q4 e-tron Sportback,125kW 35 55.52kWh Sport 5dr Auto,898.0,2023,Electric,39.995
Audi Q4,125kW 35 55.52kWh Sport 5dr Auto,347.0,2023,Electric,35.99
Audi Q4,150kW 40 82kWh S Line 5dr Auto,2.5,2023,Electric,48.45
Audi Q4,150kW 40 82kWh S Line 5dr Auto,1.67,2023,Electric,44.45
Audi Q4,220kW 50 Quattro 82.77kWh Edition 1 5dr Auto,906.0,2023,Electric,56.95
Audi Q4 e-tron Sportback,220kW 50 Quattro 82kWh Black Edition 5dr Auto,700.0,2023,Electric,64.995
Audi Q4,220kW 50 Quattro 82.77kWh Edition 1 5dr Auto,6.713,2023,Electric,49.995
Audi Q4,150kW 40 82.77kWh Edition 1 5dr Auto,10.0,2023,Electric,58.95
Audi Q4,150kW 40 82.77kWh Edition 1 5dr Auto,3.527,2024,Electric,52.285
Audi Q4,150kW 40 82kWh S Line 5dr Auto,4.68,2023,Electric,45.99
Audi Q4 e-tron Sportback,220kW 50 Quattro 82.77kWh Edition 1 5dr Auto,4.25,2023,Electric,52.485
Audi Q4,150kW 40 82kWh S Line 5dr Auto,6.203,2023,Electric,35.95
Audi Q4,125kW 35 55.52kWh S Line 5dr Auto,10.0,2023,Electric,34.74
Audi Q4,150kW 40 82kWh S Line 5dr Auto,4.25,2023,Electric,43.985
Audi Q4 e-tron Sportback,150kW 40 82kWh S Line 5dr Auto,1.011,2023,Electric,46.99
Audi Q4 e-tron Sportback,125kW 35 55.52kWh Sport 5dr Auto,4.554,2023,Electric,41.99
Audi Q4,150kW 40 82.77kWh Edition 1 5dr Auto,2.0,2023,Electric,46.99
Audi Q4 e-tron Sportback,150kW 40 82kWh Black Edition 5dr Auto,728.0,2023,Electric,54.995
Audi Q4,150kW 40 82kWh S Line 5dr Auto,5.027,2023,Electric,39.985
Audi Q4,150kW 40 82kWh S Line 5dr Auto,3.814,2023,Electric,49.995
Audi Q4,125kW 35 55.52kWh S Line 5dr Auto,8.427,2023,Electric,39.485
Audi Q4 e-tron Sportback,125kW 35 55.52kWh Sport 5dr Auto,2.004,2022,Electric,37.45
Audi Q8,50 TDI Quattro S Line 5dr Tiptronic [Leather],39.985,2020,Diesel,nan
Audi Q4 e-tron Sportback,125kW 35 55.52kWh Sport 5dr Auto,1.5,2023,Electric,39.99
Audi Q4,150kW 40 82kWh S Line 5dr Auto,4.25,2024,Electric,46.485
Audi Q8,50 TDI Quattro S Line 5dr Tiptronic [Leather],26.7,2020,Diesel,nan
Audi Q4,220kW 50 Quattro 82kWh S Line 5dr Auto,5.25,2023,Electric,49.485
Audi Q4 e-tron Sportback,150kW 40 82kWh Sport 5dr Auto,1.222,2023,Electric,45.995
Audi Q8 e-tron,300kW 55 Quattro 114kWh Launch Edition 5dr Auto,13.427,2023,Electric,69.985
Audi Q4,150kW 40 82kWh S Line 5dr Auto,4.267,2023,Electric,42.985
Audi Q8,55 TFSI Quattro S Line 5dr Tiptronic [Leather],4.032,2023,Petrol,54.999
Audi Q4 e-tron Sportback,125kW 35 55.52kWh Sport 5dr Auto,1.023,2023,Electric,45.995
Audi Q8,55 TFSI Quattro S Line 5dr Tiptronic [Leather],1.875,2023,Petrol,72.99
Audi Q4 e-tron Sportback,220kW 50 Quattro 82kWh Sport 5dr Auto,865.0,2023,Electric,55.999
Audi Q8,55 TFSI Quattro Black Edition 5dr Tiptronic,7.689,2023,Petrol,60.99
Audi Q8,50 TDI Quattro S Line 5dr Tiptronic,33.5,2019,Diesel,41.45
Audi Q8 e-tron,300kW 55 Quattro 114kWh Black Edition 5dr Auto,5.789,2023,Electric,78.45
Audi Q8 e-tron,300kW 55 Quattro 114kWh Black Edition 5dr Auto,6.0,2023,Electric,79.95
Audi Q8,50 TDI Quattro Launch Edition 5dr Tiptronic,1.527,2024,Diesel,79.985
Audi Q8 e-tron,300kW 55 Quattro 114kWh Sport 5dr Auto,10.0,2023,Electric,79.99
Audi Q8 e-tron,250kW 50 Quattro 95kWh Sport 5dr Auto,5.0,2023,Electric,61.95
Audi A3,35 TFSI Sport 5dr S Tronic,18.742,2018,Petrol,16.0
Audi Q8 e-tron,300kW 55 Quattro 114kWh Black Edition 5dr Auto,3.5,2023,Electric,81.985
Audi Q8 e-tron,300kW 55 Quattro 114kWh Black Edition 5dr Auto,3.34,2023,Electric,79.99
Audi Q8 e-tron,300kW 55 Quattro 114kWh Black Edition 5dr Auto,10.0,2023,Electric,94.95
Audi Q4,150kW 40 82kWh Sport 5dr Auto,1.704,2023,Electric,39.999
Audi Q8 e-tron,250kW 50 Quattro 95kWh S Line 5dr Auto,345.0,2023,Electric,64.99
Audi Q8 e-tron,300kW 55 Quattro 114kWh Sport 5dr Auto,1.648,2023,Electric,72.95
Audi Q8,55 TFSI Quattro Black Edition 5dr Tiptronic,9.131,2022,Petrol,57.99
Audi Q8,55 TFSI Quattro Black Edition 5dr Tiptronic,4.074,2023,Petrol,66.95
Audi Q8 e-tron,300kW 55 Quattro 114kWh Vorsprung 5dr Auto,2.35,2023,Electric,84.445
Audi Q8 e-tron,300kW 55 Quattro 114kWh Vorsprung 5dr Auto,1.5,2023,Electric,84.99
Audi A3 Saloon,2.0 TDI 184 Quattro Black Edition 4dr S Tronic [7],43.538,2017,Diesel,18.49
Audi RS6,RS 6 TFSI Quattro Carbon Black 5dr Tiptronic,18.591,2022,Petrol,86.99
Audi Q3,40 TFSI Quattro S Line 5dr S Tronic,19.885,2019,Petrol,28.985
Audi A1,30 TFSI 110 Technik 5dr,22.134,2022,Petrol,18.445
Audi e-tron GT,390kW Quattro 93kWh 4dr Auto,23.461,2022,Electric,54.99
Audi Q2,35 TFSI S Line 5dr S Tronic,28.25,2021,Petrol,23.985
Audi RS3,RS 3 TFSI Quattro Carbon Black 4dr S Tronic,3.355,2023,Petrol,57.95
Audi A1,30 TFSI Sport 5dr,30.175,2019,Petrol,17.995
Audi SQ8,SQ8 TFSI Quattro Vorsprung 5dr Tiptronic,149.0,2023,Petrol,89.995
Audi A1,30 TFSI Sport 5dr,5.796,2020,Petrol,18.45
Audi Q2,35 TFSI Sport 5dr,29.047,2020,Petrol,17.285
Audi Q2,35 TDI Quattro Sport 5dr S Tronic,44.379,2019,Diesel,19.45
Audi A3,35 TFSI Black Edition 5dr S Tronic,25.659,2019,Petrol,20.99
Audi A1,25 TFSI S Line 5dr,27.413,2020,Petrol,16.995
Audi A5 Sportback,35 TDI S Line 5dr S Tronic,35.982,2021,Diesel,25.99
Audi S3,S3 TFSI 300 Quattro 5dr S Tronic,60.902,2020,Petrol,24.45
Audi Q5,40 TDI Quattro S Line 5dr S Tronic,13.788,2021,Diesel,35.99
Audi A3,30 TFSI S Line 5dr S Tronic,31.213,2020,Petrol,20.995
Audi Q2,35 TFSI Sport 5dr S Tronic,26.981,2021,Petrol,20.95
Audi Q3,1.4T FSI S Line Edition 5dr S Tronic,43.39,2017,Petrol,17.95
Audi A5 Cabriolet,40 TFSI S Line 2dr,26.657,2019,Petrol,21.99
Audi TT S,50 TFSI 320 Quattro TTS Black Ed 2dr S Tronic,10.878,2023,Petrol,40.985
Audi TT,40 TFSI S Line 2dr S Tronic,9.038,2022,Petrol,26.95
Audi Q3,40 TFSI Quattro Vorsprung 5dr S Tronic,18.92,2021,Petrol,34.95
Audi Q5,40 TDI Quattro Vorsprung 5dr S Tronic,61.004,2019,Diesel,31.95
Audi Q2,35 TFSI S Line 5dr S Tronic,14.14,2023,Petrol,27.45
Audi Q5 Sportback,40 TDI Quattro S Line 5dr S Tronic,19.527,2021,Diesel,34.485
Audi Q3,35 TDI Quattro S Line 5dr S Tronic,15.518,2021,Diesel,32.995
Audi A1,30 TFSI 110 Sport 5dr S Tronic,8.053,2022,Petrol,22.99
Audi TT Roadster,TT RS TFSI Quattro Vorsprung 2dr S Tronic,30.279,2020,Petrol,40.95
Audi Q5,45 TFSI Quattro Edition 1 5dr S Tronic,13.213,2023,Petrol,45.95
Audi Q4 e-tron Sportback,150kW 40 82kWh Sport 5dr Auto,6.0,2023,Electric,43.985
Audi A3,35 TFSI S Line 2dr,28.767,2019,Petrol,18.99
Audi A5,1.4 TFSI Sport 2dr S Tronic,33.324,2018,Petrol,16.99
Audi A3,35 TDI Black Edition 5dr S Tronic,59.8,2019,Diesel,17.99
Audi S5,S5 TDI 341 Quattro Edition 1 2dr Tiptronic,25.548,2021,Diesel,37.985
Audi A1,40 TFSI S Line Competition 5dr S Tronic,17.175,2020,Petrol,22.985
Audi A4 Avant,35 TFSI Black Edition 5dr,20.43,2022,Petrol,27.985
Audi Q5,45 TFSI Quattro S Line 5dr S Tronic,29.791,2021,Petrol,33.99
Audi A4,40 TDI Quattro Black Edition 4dr S Tronic,34.829,2019,Diesel,22.99
Audi A3,35 TDI Black Edition 4dr S Tronic,5.522,2023,Diesel,38.445
Audi A3,1.5 TFSI Black Edition 3dr,17.448,2017,Petrol,16.95
Audi Q3,45 TFSI e Technik 5dr S Tronic,11.591,2022,Hybrid,31.95
Audi A1,1.4 TFSI Sport 5dr,28.523,2017,Petrol,12.95
Audi SQ8,SQ8 TDI Quattro 5dr Tiptronic,57.087,2020,Diesel,52.95
Audi Q3,35 TFSI Sport 5dr,48.955,2020,Petrol,21.95
Audi Q5,55 TFSI e Quattro S Line Competition 5dr S Tronic,44.414,2020,Hybrid,30.95
Audi A3 Saloon,35 TDI Black Edition 4dr S Tronic,44.286,2020,Diesel,21.95
Audi A5,35 TFSI Edition 1 5dr S Tronic,19.914,2021,Petrol,32.99
Audi e-tron Sportback,300kW 55 Quattro 95kWh S Line 5dr Auto,25.226,2021,Electric,36.99
Audi Q5,40 TDI Quattro S Line 5dr S Tronic,16.558,2021,Diesel,34.95
Audi TT Roadster,40 TFSI Sport 2dr S Tronic,25.497,2020,Petrol,23.45
Audi A4 Avant,35 TFSI S Line 5dr S Tronic,47.282,2019,Petrol,21.99
Audi A1,30 TFSI 110 Sport 5dr,15.91,2022,Petrol,18.995
Audi Q2,35 TFSI Sport 5dr,39.504,2020,Petrol,16.95
Audi A1 Citycarver,30 TFSI Citycarver 5dr S Tronic,1.514,2020,Petrol,21.99
Audi A5,40 TFSI Edition 1 2dr S Tronic,44.8,2020,Petrol,25.995
Audi A4,40 TFSI 204 Sport Edition 4dr S Tronic [C+S],10.497,2021,Petrol,25.95
Audi A5 Sportback,35 TFSI S Line 5dr S Tronic,34.603,2021,Petrol,25.99
Audi Q3,40 TFSI Quattro Sport 5dr S Tronic,30.34,2020,Petrol,24.985
Audi Q3,45 TFSI e S Line 5dr S Tronic,23.527,2021,Hybrid,33.485
Audi Q5,40 TDI Quattro S Line 5dr S Tronic,10.724,2021,Diesel,35.99
Audi A3 Saloon,35 TFSI Black Edition 4dr S Tronic,1.027,2024,Petrol,34.985
Audi A4,35 TFSI S Line 4dr,8.72,2021,Petrol,24.49
Audi A1,30 TFSI 110 S Line 5dr,8.191,2021,Petrol,21.99
Audi A5 Sportback,40 TFSI 204 S Line 5dr S Tronic,18.226,2021,Petrol,30.49
Audi Q4 e-tron Sportback,220kW 50 Quattro 82kWh Black Edition 5dr Auto,10.0,2023,Electric,53.99
Audi A4 Avant,35 TDI Sport Edition 5dr S Tronic,65.263,2021,Diesel,23.45
Audi S3,S3 TFSI 300 Quattro Black Edition 5dr S Tronic,18.999,2020,Petrol,29.985
Audi Q3,35 TFSI S Line 5dr S Tronic,27.212,2021,Petrol,27.985
Audi A1,35 TFSI S Line 5dr S Tronic,19.371,2021,Petrol,23.445
Audi A6,2.0 TDI Ultra S Line 4dr S Tronic,58.616,2018,Diesel,15.995
Audi S3,S3 TFSI Black Edition Quattro 5dr S Tronic,7.5,2023,Petrol,43.45
Audi S3,S3 TFSI Quattro 4dr S Tronic,11.335,2022,Petrol,34.485
Audi S3,S3 TFSI Black Edition Quattro 5dr S Tronic,7.5,2023,Petrol,43.45
Audi A1,30 TFSI S Line 5dr S Tronic,14.319,2019,Petrol,21.95
Audi Q3,40 TFSI Quattro Sport 5dr S Tronic,23.241,2019,Petrol,25.95
Audi Q5,2.0T FSI Quattro Sport 5dr S Tronic,31.265,2018,Petrol,23.95
Audi A1,30 TFSI SE 5dr,51.017,2019,Petrol,14.785
Audi Q2,1.4 TFSI SE 5dr,53.941,2017,Petrol,14.985
Audi A3,1.4 TFSI Sport 5dr S Tronic,47.809,2017,Petrol,14.49
Audi A4 Avant,35 TDI S Line 5dr S Tronic,49.036,2021,Diesel,25.45
Audi Q2,30 TFSI Sport 5dr,16.889,2021,Petrol,20.99
Audi RS6,4.0T FSI Quattro RS 6 5dr Tip Auto,45.0,2017,Petrol,45.99
Audi A6 Avant,40 TDI Black Edition 5dr S Tronic,10.842,2020,Diesel,32.499
Audi A3,35 TFSI Sport 5dr,24.14,2020,Petrol,20.995
Audi Q2,30 TFSI Sport 5dr,22.071,2021,Petrol,19.49
Audi Q5,2.0T FSI Quattro S Line 5dr S Tronic,20.6,2017,Petrol,24.95
Audi Q3,40 TFSI Quattro Edition 1 5dr S Tronic,73.032,2019,Petrol,26.985
Audi A4 Avant,35 TFSI S Line 5dr S Tronic,2.517,2023,Petrol,36.95
Audi Q8,50 TDI Quattro Black Edition 5dr Tiptronic,5.199,2023,Diesel,59.99
Audi SQ8,SQ8 TDI Quattro Vorsprung 5dr Tiptronic,33.592,2020,Diesel,66.99
Audi Q2,35 TFSI S Line 5dr S Tronic,22.598,2021,Petrol,23.95
Audi Q5,50 TFSI e Quattro Edition 1 5dr S Tronic,24.062,2021,Hybrid,36.95
Audi A4 Avant,1.4T FSI Sport 5dr,47.576,2018,Petrol,14.95
Audi A3,35 TFSI S Line 5dr S Tronic,14.038,2023,Petrol,26.85
Audi Q3,35 TFSI S Line 5dr S Tronic,14.146,2023,Petrol,32.45
Audi A5 Sportback,35 TFSI S Line 5dr S Tronic,1.399,2023,Petrol,30.95
Audi A3,35 TFSI Edition 1 5dr S Tronic,5.563,2023,Petrol,31.95
Audi Q3,2.0 TDI S Line Navigation 5dr,45.601,2016,Diesel,14.995
Audi Q7,50 TDI Quattro Vorsprung 5dr Tiptronic,1.456,2023,Diesel,89.99
Audi Q7,50 TDI Quattro Vorsprung 5dr Tiptronic,44.629,2019,Diesel,42.999
Audi Q7,50 TDI Quattro Black Edition 5dr Tiptronic,38.204,2020,Diesel,44.99
Audi A8,55 TFSI Quattro 4dr Tiptronic,43.748,2018,Petrol,26.99
Audi SQ7,SQ7 TDI Quattro Vorsprung 5dr Tiptronic,80.431,2020,Diesel,48.95
Audi Q7,50 TDI Quattro Vorsprung 5dr Tiptronic,24.43,2020,Diesel,57.99
Audi RS3,RS 3 TFSI Quattro Carbon Black 4dr S Tronic,10.3,2022,Petrol,50.99
Audi SQ7,SQ7 Quattro Vorsprung 5dr Tip Auto,55.841,2018,Diesel,45.45
Audi Q7,50 TDI Quattro S Line 5dr Tiptronic,37.0,2020,Diesel,39.995
Audi Q7,50 TDI Quattro S Line 5dr Tiptronic,1.527,2024,Diesel,64.985
Audi Q7,55 TFSI Quattro S Line 5dr Tiptronic,11.998,2023,Petrol,nan
Audi Q7,3.0 TDI 218 Quattro S Line 5dr Tip Auto,62.654,2016,Diesel,24.995
Audi TT,45 TFSI Quattro Sport Edition 2dr S Tronic,6.366,2022,Petrol,30.45
Audi TT,40 TFSI Final Edition 2dr S Tronic,8.607,2023,Petrol,34.999
Audi Q7,55 TFSI Quattro S Line 5dr Tiptronic,20.897,2020,Petrol,nan
Audi Q7,55 TFSI Quattro S Line 5dr Tiptronic,6.939,2023,Petrol,59.95
Audi SQ7,SQ7 TFSI Quattro Black Edition 5dr Tiptronic,24.141,2021,Petrol,58.99
Audi A7,45 TFSI 265 Quattro S Line 5dr S Tronic,4.351,2023,Petrol,nan
Audi TT,40 TFSI Black Edition 2dr S Tronic,2.0,2023,Petrol,34.99
Audi Q7,50 TDI Quattro S Line 5dr Tiptronic,47.0,2023,Diesel,67.95
Audi TT Roadster,40 TFSI Final Edition 2dr S Tronic,1.5,2023,Petrol,46.99
Audi TT,40 TFSI Sport Edition 2dr S Tronic,9.427,2022,Petrol,28.485
Audi TT,40 TFSI Black Edition 2dr S Tronic,4.023,2023,Petrol,34.95
Audi TT,40 TFSI Final Edition 2dr S Tronic,7.427,2023,Petrol,35.285
Audi TT,40 TFSI Sport Edition 2dr S Tronic,11.845,2022,Petrol,29.485
Audi TT,40 TFSI Black Edition 2dr S Tronic,250.0,2023,Petrol,33.95
Audi TT,40 TFSI S Line 2dr S Tronic,3.099,2023,Petrol,34.99
Audi A7,45 TFSI Quattro Black Edition 5dr S Tronic [Tech],1.046,2023,Petrol,54.95
Audi S7,S7 TDI 344 Quattro Black Edition 5dr Tip Auto,10.0,2023,Diesel,71.99
Audi A7,50 TFSI e Quattro Sport 5dr S Tronic,29.175,2021,Hybrid,32.99
Audi TT,40 TFSI S Line 2dr S Tronic,644.0,2023,Petrol,39.49
Audi A7,50 TFSI e Quattro Black Edition 5dr S Tronic,36.337,2020,Hybrid,36.99
Audi TT,40 TFSI Final Edition 2dr S Tronic,6.033,2023,Petrol,37.99
Audi TT,40 TFSI Final Edition 2dr S Tronic,5.0,2023,Petrol,37.45
Audi A7,45 TFSI 265 Quattro S Line 5dr S Tronic,4.206,2023,Petrol,44.999
Audi TT,40 TFSI S Line 2dr S Tronic,28.021,2019,Petrol,21.49
